Date,Property ID,Property,Ad Space ID,Ad Space Name,Placement ID,Placement Name,Delivery Method,Display Format,Requests,Filled Requests,Fill Rate,Impressions,Impression Rate,2-second Continuous Video Views,2-second Continuous Video View Rate,10-second Video Views,10-second Video View Rate,Clicks,CTR,Average CPM,Revenue
2019-08-17,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787762887995234""",Position4,standard,instream_video,49921,5795,0.11608341179063,3563,0.61484037963762,3563,1,2850,0.79988773505473,4,0.001122649452708,4.2960113163065,15.30668832
2019-08-17,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981452975292890""",Position1_CIS,standard,instream_video,90886,29710,0.32689303082983,18295,0.61578593066308,18295,1,15086,0.82459688439464,61,0.003334244329052,1.1113157327139,20.33152133
2019-08-17,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453431959511""",Position2_CIS,standard,instream_video,27691,12230,0.44165974504352,8361,0.68364677023712,8361,1,7385,0.88326755172826,21,0.002511661284535,1.1046227365148,9.2357507
2019-08-17,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453901959464""",Position3_CIS,standard,instream_video,13403,6516,0.4861598149668,4647,0.71316758747698,4647,1,4012,0.8633527006671,10,0.002151925973747,1.1022168732516,5.12200181
2019-08-17,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1982980468473474""",Ivi_PreRoll_CIS_mobile,standard,instream_video,30578,8161,0.26689122898816,4102,0.5026344810685,4102,1,3059,0.7457337883959,7,0.001706484641638,1.1085771477328,4.54738346
2019-08-17,"=""208370176393429""","=""lenta.ru""","=""165348097296579""",Lena_pre-roll,"=""165348140629908""",Pre-roll,standard,instream_video,90122,20817,0.23098688444553,14960,0.71864341643849,14960,1,8121,0.54284759358289,88,0.005882352941177,2.9661060562834,44.372946602
2019-08-17,"=""428247697648146""","=""debilizator.tv""","=""174282666620331""",First Desktop Web Ad Space,"=""174282866620311""",Debilizator.tv_31.05.18,standard,instream_video,6592,2359,0.35785800970874,1740,0.7376006782535,1740,1,1034,0.59425287356322,6,0.003448275862069,6.5123829758621,11.331546378
2019-08-17,"=""676348746046261""","=""vokrug.tv""","=""183425215856701""",First Desktop Web Ad Space,"=""183425229190033""",First Desktop Web In-stream Video Placement,standard,instream_video,3053,1063,0.34818211595152,900,0.84666039510818,900,1,541,0.60111111111111,24,0.026666666666667,2.2740319888889,2.04662879
2019-08-17,"=""789285774603144""","=""gazeta.ru""","=""1956898614526961""",Gazeta.ru_instream,"=""1956898687860287""",Gazeta_instream_new,standard,instream_video,28159,7077,0.25132284527149,2626,0.37106118411756,2626,1,1162,0.44249809596344,40,0.015232292460015,1.0920706435644,2.86777751
2019-08-17,"=""860498464121379""","=""rambler.ru""","=""847805922039838""",Rambler.ru_instream,"=""936889249798171""",Rambler.ru,standard,instream_video,19324,4266,0.2207617470503,2291,0.53703703703704,2291,1,1264,0.55172413793103,40,0.017459624618071,1.6381070144042,3.75290317
2019-08-17,"=""1824311337861930""","=""tnt-online.ru""","=""2334257023467438""",Tnt-online.ru_instream,"=""2334257326800741""",tnt-online.ru_instream,standard,instream_video,32155,11847,0.36843414709998,10115,0.85380265046003,10115,1,7725,0.76371725160652,37,0.00365793376174,5.1893393961443,52.490167992
2019-08-17,"=""2029886443925692""","=""rutube.ru""","=""1448859808542845""",Rutube,"=""1448860211876138""",Rutube.ru,standard,instream_video,1055613,342436,0.32439539869251,177373,0.51797416159516,177373,1,133535,0.75284851696707,747,0.004211463977043,2.9947666953933,531.190753062
2019-08-17,"=""2029886443925692""","=""rutube.ru""","=""2013158515446302""",Rutube_iOS_app,"=""2013159032112917""",Rutube iOS_app,standard,instream_video,5819,3606,0.61969410551641,3173,0.87992235163616,3173,1,2487,0.7838008194138,17,0.005357705641349,4.5966363113772,14.585127016
2019-08-16,"=""130940864343573""","=""showjet.ru""","=""784350111766188""",Showjet,"=""784350188432847""",Showjet,standard,instream_video,146265,21812,0.14912658530749,14484,0.66403814414084,14484,1,10966,0.75711129522231,11,0.000759458713063,3.7489922176194,54.30040328
2019-08-16,"=""151381672148111""","=""gamak.tv""","=""500564580322325""",Gamak.tv,"=""500564633655653""",Gamak.tv,standard,instream_video,4988,2177,0.43644747393745,1870,0.85898024804777,1870,1,1134,0.60641711229947,2,0.001069518716578,6.2087813187166,11.610421066
2019-08-16,"=""154850758460936""","=""my.mail.ru""","=""1481911218552416""",news.mail.ru,"=""1481911508552387""",Mail.ru_pre-rolls,standard,instream_video,35104,13351,0.38032702825889,5573,0.41742191596135,5573,1,2413,0.43298044141396,81,0.014534362102997,3.7579856673246,20.943254124
2019-08-16,"=""154850758460936""","=""my.mail.ru""","=""1538370962906441""",News.mail.ru,"=""1538371399573064""",News.mail.ru_pre-roll,standard,instream_video,86499,20361,0.23539000450872,14903,0.73193850989637,14903,1,8482,0.56914715158022,248,0.01664094477622,3.8992574794337,58.110634216
2019-08-16,"=""154850758460936""","=""my.mail.ru""","=""2105211042889094""",mail.ru_pre-rolls,"=""2105211789555686""",Mail.ru_pre-rolls,standard,instream_video,45908,3205,0.069813540123726,549,0.17129485179407,549,1,467,0.85063752276867,0,0,2.9751192240437,1.633340454
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1275054429266085""",www.ivi.ru,"=""1275054502599411""",Position1,standard,instream_video,160003,14425,0.090154559602007,6320,0.43812824956672,6320,1,4778,0.75601265822785,12,0.001898734177215,4.3434414588608,27.45055002
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1303846586386869""",Ivi_PreRoll_CIS_4,"=""1303846696386858""",Position4_CIS,standard,instream_video,8692,3858,0.44385641969627,2672,0.69258683255573,2672,1,2361,0.88360778443114,8,0.002994011976048,1.1203142627246,2.99347971
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1543119192459606""",pre-roll,"=""1543120109126181""",ivi-pre-roll-mobile,standard,instream_video,196813,16159,0.082103316345973,8698,0.53827588340863,8698,1,6447,0.74120487468384,11,0.001264658542194,4.3283637847781,37.6481082
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787758234662366""",Position2,standard,instream_video,149259,14794,0.099116301194568,7403,0.50040556982561,7403,1,5880,0.79427259219235,16,0.002161285965149,4.3107544508983,31.9125152
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787761314662058""",Position3,standard,instream_video,81802,9606,0.11742989168969,5522,0.57484905267541,5522,1,4528,0.81999275624774,7,0.001267656646143,4.3054235258964,23.77454871
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1787755141329342""",Position2-4,"=""1787762887995234""",Position4,standard,instream_video,50513,6217,0.12307722764437,3791,0.60977963648062,3791,1,3184,0.83988393563704,4,0.001055130572408,4.3143648430493,16.35575712
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981452975292890""",Position1_CIS,standard,instream_video,79015,26688,0.33775865342024,15754,0.59030275779376,15754,1,13099,0.83147137234988,54,0.003427700901358,1.1336718128729,17.85986574
2019-08-16,"=""158926854793451""","=""ivi.ru""","=""1981448851959969""",Ivi_PreRoll_CIS,"=""1981453431959511""",Position2_CIS,standard,instream_video,25381,11557,0.45534060911706,7663,0.66306134810072,7663,1,6735,0.87889860368002,21,0.002740441080517,1.1352069424507,8.6990908
